,Date,Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,zip_code,day_of_year,month,day_of week,year,trap_percent_of_all_mosquitos,trap_percent_with_wnv,trap_percent_with_wnv2,Depart,Sunrise,Sunset,hours_in_day,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,StnPressure,SeaLevel,ResultSpeed,AvgSpeed,ResultDir,CodeSum
8542,2013-06-28,CULEX PIPIENS/RESTUANS,65,T227,41.728495,-87.60096300000001,5,27,0,60628,179,6,4,2013,0.00873081109901584,0.0033927056827820186,0.05128205128205128,4.0,4.316666666666666,19.516666666666666,15.2,83.0,67.0,75.0,61.0,66.0,0.0,10.0,28.91,29.63,10.5,10.9,31.0,['RA']
8543,2013-06-28,CULEX RESTUANS,65,T227,41.728495,-87.60096300000001,5,22,0,60628,179,6,4,2013,0.00873081109901584,0.0033927056827820186,0.05128205128205128,4.0,4.316666666666666,19.516666666666666,15.2,83.0,67.0,75.0,61.0,66.0,0.0,10.0,28.91,29.63,10.5,10.9,31.0,['RA']
8544,2013-06-28,CULEX PIPIENS/RESTUANS,90,T226,41.793818,-87.654234,5,2,0,60636,179,6,4,2013,0.006279667355356601,0.0047169811320754715,0.05194805194805195,4.0,4.316666666666666,19.516666666666666,15.2,83.0,67.0,75.0,61.0,66.0,0.0,10.0,28.91,29.63,10.5,10.9,31.0,['RA']
8545,2013-06-28,CULEX RESTUANS,90,T226,41.793818,-87.654234,5,2,0,60636,179,6,4,2013,0.006279667355356601,0.0047169811320754715,0.05194805194805195,4.0,4.316666666666666,19.516666666666666,15.2,83.0,67.0,75.0,61.0,66.0,0.0,10.0,28.91,29.63,10.5,10.9,31.0,['RA']
8546,2013-06-28,CULEX PIPIENS/RESTUANS,51,T035,41.763733,-87.742302,8,3,0,60638,179,6,4,2013,0.0022882278452891385,0.009708737864077669,0.041666666666666664,4.0,4.316666666666666,19.516666666666666,15.2,83.0,67.0,75.0,61.0,66.0,0.0,10.0,28.91,29.63,10.5,10.9,31.0,['RA']
8547,2013-06-28,CULEX RESTUANS,51,T035,41.763733,-87.742302,8,1,0,60638,179,6,4,2013,0.0022882278452891385,0.009708737864077669,0.041666666666666664,4.0,4.316666666666666,19.516666666666666,15.2,83.0,67.0,75.0,61.0,66.0,0.0,10.0,28.91,29.63,10.5,10.9,31.0,['RA']
8548,2013-06-28,CULEX PIPIENS/RESTUANS,42,T235,41.776428,-87.627096,8,3,0,60621,179,6,4,2013,0.004124734336006635,0.012567324955116697,0.11290322580645161,4.0,4.316666666666666,19.516666666666666,15.2,83.0,67.0,75.0,61.0,66.0,0.0,10.0,28.91,29.63,10.5,10.9,31.0,['RA']
8549,2013-06-28,CULEX RESTUANS,42,T235,41.776428,-87.627096,8,7,0,60621,179,6,4,2013,0.004124734336006635,0.012567324955116697,0.11290322580645161,4.0,4.316666666666666,19.516666666666666,15.2,83.0,67.0,75.0,61.0,66.0,0.0,10.0,28.91,29.63,10.5,10.9,31.0,['RA']
8550,2013-07-08,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,11,0,60634,189,7,0,2013,0.027473544679685127,0.004851752021563342,0.0972972972972973,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8551,2013-07-08,CULEX PIPIENS/RESTUANS,41,T002,41.95469,-87.800991,9,43,0,60634,189,7,0,2013,0.027473544679685127,0.004851752021563342,0.0972972972972973,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8552,2013-07-08,CULEX RESTUANS,41,T002,41.95469,-87.800991,9,42,0,60634,189,7,0,2013,0.027473544679685127,0.004851752021563342,0.0972972972972973,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8553,2013-07-08,CULEX RESTUANS,41,T002,41.95469,-87.800991,9,50,0,60634,189,7,0,2013,0.027473544679685127,0.004851752021563342,0.0972972972972973,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8554,2013-07-08,CULEX RESTUANS,41,T002,41.95469,-87.800991,9,50,0,60634,189,7,0,2013,0.027473544679685127,0.004851752021563342,0.0972972972972973,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8555,2013-07-08,CULEX RESTUANS,41,T002,41.95469,-87.800991,9,50,0,60634,189,7,0,2013,0.027473544679685127,0.004851752021563342,0.0972972972972973,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8556,2013-07-08,CULEX RESTUANS,25,T046,41.891118,-87.65449100000001,8,1,0,60654,189,7,0,2013,0.004561645154362814,0.0,0.0,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8557,2013-07-08,CULEX PIPIENS/RESTUANS,11,T048,41.867108,-87.654224,8,9,0,60608,189,7,0,2013,0.013299861521486385,0.0022271714922048997,0.0273972602739726,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8558,2013-07-08,CULEX RESTUANS,11,T048,41.867108,-87.654224,8,25,0,60608,189,7,0,2013,0.013299861521486385,0.0022271714922048997,0.0273972602739726,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8559,2013-07-08,CULEX PIPIENS/RESTUANS,22,T054,41.921965,-87.632085,8,4,0,60614,189,7,0,2013,0.007864394730411214,0.005649717514124294,0.03680981595092025,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8560,2013-07-08,CULEX PIPIENS/RESTUANS,17,T094,41.720848,-87.666014,9,6,0,60643,189,7,0,2013,0.008864105924955012,0.003341687552213868,0.03305785123966942,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8561,2013-07-08,CULEX RESTUANS,17,T094,41.720848,-87.666014,9,14,0,60643,189,7,0,2013,0.008864105924955012,0.003341687552213868,0.03305785123966942,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8562,2013-07-08,CULEX RESTUANS,89,T159,41.732984,-87.649642,8,18,0,60620,189,7,0,2013,0.010152622575700354,0.0029175784099197666,0.036036036036036036,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8563,2013-07-08,CULEX PIPIENS/RESTUANS,36,T011,41.944869,-87.832763,8,1,0,60634,189,7,0,2013,0.009708306489236443,0.008390541571319604,0.08270676691729323,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8564,2013-07-08,CULEX RESTUANS,36,T011,41.944869,-87.832763,8,1,0,60634,189,7,0,2013,0.009708306489236443,0.008390541571319604,0.08270676691729323,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8565,2013-07-08,CULEX RESTUANS,58,T028,41.986921,-87.689778,9,36,0,60659,189,7,0,2013,0.007553373469886477,0.008823529411764706,0.07692307692307691,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8566,2013-07-08,CULEX RESTUANS,50,T031,41.801497999999995,-87.763416,9,11,0,60638,189,7,0,2013,0.01142632869023023,0.0032404406999351912,0.03424657534246575,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8567,2013-07-08,CULEX RESTUANS,14,T033,41.906638,-87.701431,9,3,0,60622,189,7,0,2013,0.005035582313257652,0.007352941176470588,0.05154639175257732,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8568,2013-07-08,CULEX PIPIENS/RESTUANS,10,T089,41.723195000000004,-87.64997,5,10,0,60643,189,7,0,2013,0.002769570272291708,0.0106951871657754,0.04395604395604396,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8569,2013-07-08,CULEX PIPIENS/RESTUANS,11,T090,41.868077,-87.666901,9,3,0,60607,189,7,0,2013,0.012477876761528152,0.004154302670623145,0.046357615894039736,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8570,2013-07-08,CULEX RESTUANS,11,T090,41.868077,-87.666901,9,4,0,60607,189,7,0,2013,0.012477876761528152,0.004154302670623145,0.046357615894039736,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8571,2013-07-08,CULEX PIPIENS/RESTUANS,42,T135,41.662014,-87.72460799999999,8,43,0,60803,189,7,0,2013,0.023119247032338804,0.0025624599615631004,0.04371584699453552,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8572,2013-07-08,CULEX RESTUANS,43,T145,41.878114000000004,-87.629798,3,1,0,60605,189,7,0,2013,0.0029769177793082,0.0024875621890547263,0.01098901098901099,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8573,2013-07-08,CULEX PIPIENS/RESTUANS,28,T147,41.932094,-87.700117,8,2,0,60618,189,7,0,2013,0.00362117610468087,0.0081799591002045,0.04081632653061224,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8574,2013-07-08,CULEX RESTUANS,28,T147,41.932094,-87.700117,8,4,0,60618,189,7,0,2013,0.00362117610468087,0.0081799591002045,0.04081632653061224,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8575,2013-07-08,CULEX PIPIENS/RESTUANS,70,T151,41.916265,-87.800515,8,13,0,60707,189,7,0,2013,0.014580972904123994,0.0030472320975114273,0.03846153846153846,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8576,2013-07-08,CULEX RESTUANS,70,T151,41.916265,-87.800515,8,24,0,60707,189,7,0,2013,0.014580972904123994,0.0030472320975114273,0.03846153846153846,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8577,2013-07-08,CULEX RESTUANS,25,T152,41.846075,-87.716277,9,2,0,60623,189,7,0,2013,0.0029472967068772723,0.005025125628140704,0.021505376344086023,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8578,2013-07-08,CULEX PIPIENS/RESTUANS,35,T158,41.682587,-87.707973,9,28,0,60655,189,7,0,2013,0.019068565377409488,0.002330097087378641,0.04081632653061224,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8579,2013-07-08,CULEX RESTUANS,45,T220,41.963976,-87.69181,9,2,0,60625,189,7,0,2013,0.004672724175978791,0.006339144215530904,0.04081632653061224,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8580,2013-07-08,CULEX PIPIENS/RESTUANS,46,T003,41.964242,-87.757639,8,10,0,60630,189,7,0,2013,0.009967490873007058,0.010401188707280832,0.11475409836065571,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8581,2013-07-08,CULEX RESTUANS,46,T003,41.964242,-87.757639,8,6,0,60630,189,7,0,2013,0.009967490873007058,0.010401188707280832,0.11475409836065571,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8582,2013-07-08,CULEX RESTUANS,70,T008,42.008314,-87.77792099999999,9,42,0,60646,189,7,0,2013,0.01975725531142855,0.0037481259370314842,0.07194244604316545,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8583,2013-07-08,CULEX PIPIENS/RESTUANS,61,T012,41.991429,-87.747113,8,10,0,60646,189,7,0,2013,0.007049815238560712,0.004201680672268907,0.0380952380952381,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8584,2013-07-08,CULEX RESTUANS,61,T012,41.991429,-87.747113,8,37,0,60646,189,7,0,2013,0.007049815238560712,0.004201680672268907,0.0380952380952381,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8585,2013-07-08,CULEX PIPIENS/RESTUANS,11,T047,41.868142,-87.696269,9,4,0,60612,189,7,0,2013,0.007383052303408645,0.003009027081243731,0.02631578947368421,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8586,2013-07-08,CULEX RESTUANS,11,T047,41.868142,-87.696269,9,20,0,60612,189,7,0,2013,0.007383052303408645,0.003009027081243731,0.02631578947368421,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8587,2013-07-08,CULEX RESTUANS,61,T013,41.923738,-87.785288,9,7,0,60639,189,7,0,2013,0.008834484852524086,0.008382229673093043,0.09615384615384615,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8588,2013-07-08,CULEX RESTUANS,12,T018,42.010412,-87.66214000000001,8,2,0,60626,189,7,0,2013,0.0008960374410355527,0.0,0.0,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8589,2013-07-08,CULEX PIPIENS/RESTUANS,10,T030,41.899229999999996,-87.716788,9,9,0,60651,189,7,0,2013,0.013344293130132776,0.004439511653718091,0.06349206349206349,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8590,2013-07-08,CULEX PIPIENS/RESTUANS,10,T030,41.899229999999996,-87.716788,9,50,0,60651,189,7,0,2013,0.013344293130132776,0.004439511653718091,0.06349206349206349,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8591,2013-07-08,CULEX RESTUANS,10,T030,41.899229999999996,-87.716788,9,32,0,60651,189,7,0,2013,0.013344293130132776,0.004439511653718091,0.06349206349206349,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8592,2013-07-08,CULEX RESTUANS,10,T030,41.899229999999996,-87.716788,9,29,0,60651,189,7,0,2013,0.013344293130132776,0.004439511653718091,0.06349206349206349,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8593,2013-07-08,CULEX PIPIENS/RESTUANS,60,T017,41.960615999999995,-87.777189,9,2,0,60634,189,7,0,2013,0.0017254274691015188,0.0,0.0,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8594,2013-07-08,CULEX RESTUANS,33,T095,41.704336,-87.70373599999999,8,3,0,60655,189,7,0,2013,0.004391323987884981,0.008431703204047217,0.05555555555555556,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8595,2013-07-08,CULEX RESTUANS,17,T039,41.911823999999996,-87.726737,9,2,0,60639,189,7,0,2013,0.0029917283155236635,0.009900990099009901,0.05,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8596,2013-07-08,CULEX RESTUANS,22,T061,41.801179,-87.679447,8,12,0,60609,189,7,0,2013,0.006220425210494746,0.009523809523809525,0.07766990291262134,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8597,2013-07-08,CULEX RESTUANS,35,T062,41.800737,-87.71188000000001,8,16,0,60632,189,7,0,2013,0.004613482031116937,0.0016051364365971107,0.012195121951219513,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8598,2013-07-08,CULEX PIPIENS/RESTUANS,52,T065,41.778296999999995,-87.752411,9,8,0,60638,189,7,0,2013,0.00796806848391946,0.004646840148698885,0.045871559633027525,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8599,2013-07-08,CULEX RESTUANS,52,T065,41.778296999999995,-87.752411,9,6,0,60638,189,7,0,2013,0.00796806848391946,0.004646840148698885,0.045871559633027525,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8600,2013-07-08,CULEX PIPIENS/RESTUANS,67,T066,41.77166,-87.703047,8,7,0,60629,189,7,0,2013,0.010041543554084376,0.004424778761061947,0.05172413793103449,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8601,2013-07-08,CULEX RESTUANS,22,T069,41.768388,-87.678649,8,2,0,60636,189,7,0,2013,0.0032509126992942778,0.002277904328018223,0.012048192771084338,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8602,2013-07-08,CULEX PIPIENS/RESTUANS,10,T073,41.773215,-87.60088,8,7,0,60637,189,7,0,2013,0.006309288427787528,0.004694835680751174,0.03125,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8603,2013-07-08,CULEX RESTUANS,10,T073,41.773215,-87.60088,8,21,0,60637,189,7,0,2013,0.006309288427787528,0.004694835680751174,0.03125,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8604,2013-07-08,CULEX PIPIENS/RESTUANS,39,T074,41.822536,-87.66634300000001,9,1,0,60609,189,7,0,2013,0.006820251927221025,0.002171552660152009,0.017391304347826087,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8605,2013-07-08,CULEX RESTUANS,39,T074,41.822536,-87.66634300000001,9,3,0,60609,189,7,0,2013,0.006820251927221025,0.002171552660152009,0.017391304347826087,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8606,2013-07-08,CULEX RESTUANS,71,T079,41.766202,-87.562889,9,1,0,60649,189,7,0,2013,0.0024807648160901667,0.0029850746268656717,0.012048192771084338,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8607,2013-07-08,CULEX TERRITANS,71,T079,41.766202,-87.562889,9,1,0,60649,189,7,0,2013,0.0024807648160901667,0.0029850746268656717,0.012048192771084338,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8608,2013-07-08,CULEX PIPIENS/RESTUANS,77,T080,41.754676,-87.612922,9,1,0,60619,189,7,0,2013,0.0034064233295566467,0.004347826086956522,0.021739130434782608,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8609,2013-07-08,CULEX RESTUANS,77,T080,41.754676,-87.612922,9,5,0,60619,189,7,0,2013,0.0034064233295566467,0.004347826086956522,0.021739130434782608,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8610,2013-07-08,CULEX PIPIENS/RESTUANS,50,T082,41.803422999999995,-87.642984,8,1,0,60609,189,7,0,2013,0.006605499152096802,0.008968609865470852,0.08163265306122448,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8611,2013-07-08,CULEX RESTUANS,50,T082,41.803422999999995,-87.642984,8,2,0,60609,189,7,0,2013,0.006605499152096802,0.008968609865470852,0.08163265306122448,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8612,2013-07-08,CULEX RESTUANS,52,T114,41.798697,-87.736812,8,3,0,60632,189,7,0,2013,0.01600278438080851,0.0041647385469689956,0.060810810810810814,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8613,2013-07-08,CULEX RESTUANS,63,T155,41.776156,-87.778927,9,35,0,60638,189,7,0,2013,0.003924792097097876,0.011320754716981131,0.06976744186046512,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8614,2013-07-08,CULEX PIPIENS/RESTUANS,37,T063,41.82561,-87.726549,9,15,0,60623,189,7,0,2013,0.004494997741393227,0.0032948929159802307,0.019230769230769232,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8615,2013-07-08,CULEX RESTUANS,37,T063,41.82561,-87.726549,9,22,0,60623,189,7,0,2013,0.004494997741393227,0.0032948929159802307,0.019230769230769232,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8616,2013-07-08,CULEX PIPIENS/RESTUANS,12,T115,41.673408,-87.599862,5,22,0,60628,189,7,0,2013,0.16045734935833353,0.0018921912497692449,0.07564575645756463,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8617,2013-07-08,CULEX RESTUANS,12,T115,41.673408,-87.599862,5,3,0,60628,189,7,0,2013,0.16045734935833353,0.0018921912497692449,0.07564575645756463,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8618,2013-07-08,CULEX PIPIENS/RESTUANS,10,T138,41.726465000000005,-87.585413,5,29,0,60617,189,7,0,2013,0.07357874391842356,0.001610305958132045,0.05095541401273885,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
8619,2013-07-08,CULEX RESTUANS,10,T138,41.726465000000005,-87.585413,5,39,0,60617,189,7,0,2013,0.07357874391842356,0.001610305958132045,0.05095541401273885,5.0,4.4,19.483333333333334,15.083333333333334,86.0,70.0,78.0,71.0,74.0,0.0,13.0,29.24,29.95,7.8,8.4,23.0,"['BR', 'RA', 'TSRA']"
